ID,Temp_m,Generation,Irradiance,Capacity,Lat,Lon,Angle,Irradiance_m,Temp,Module
878,27.541999999999987,777,11.3,283.2,24.98,121.03,-31.0,3139,15.2,4
879,18.301999999999992,833,3.694799999999999,499.8,25.11,121.26,22.0,0,15.3,1
880,18.281999999999996,662,2.4792000000000014,438.3,25.11,121.26,-160.0,0,15.3,1
881,27.3,2486,20.44,492.8,24.107,120.44,4.63,137042,17.1,2
882,27.3,1258,20.44,246.4,24.107,120.44,4.63,274083,17.1,2
883,28.3,504,20.44,99.2,24.08,120.5,1.76,548167,17.7,2
884,32.361000000000004,2438,22.49,498.6,25.03,121.08,-95.0,6247,13.6,1
885,27.798000000000012,2401,20.29,499.8,25.11,121.26,22.0,5636,13.9,1
886,28.162000000000003,2003,20.29,438.3,25.11,121.26,-160.0,5636,13.9,1
887,31.995,1412,22.49,283.2,24.98,121.03,-31.0,6247,14.1,4
888,27.0,2607,20.04,492.8,24.107,120.44,4.63,143913,15.7,2
889,27.0,1314,20.04,246.4,24.107,120.44,4.63,287825,15.7,2
890,31.9,510,20.04,99.2,24.08,120.5,1.76,575650,15.8,2
891,28.760000000000005,2144,19.42,498.6,25.03,121.08,-95.0,5394,14.3,1
892,28.476000000000003,2278,18.14,499.8,25.11,121.26,22.0,5039,14.7,1
893,28.627999999999997,1933,18.14,438.3,25.11,121.26,-160.0,5039,14.7,1
894,29.151999999999997,1243,19.42,283.2,24.98,121.03,-31.0,5394,14.9,4
895,32.6,2505,19.92,492.8,24.107,120.44,4.63,144088,15.8,2
896,32.6,1269,19.92,246.4,24.107,120.44,4.63,288175,15.8,2
897,45.5,488,19.92,99.2,24.08,120.5,1.76,576350,16.2,2
898,33.918,2273,21.65,498.6,25.03,121.08,-95.0,6014,14.0,1
899,29.84800000000001,2305,20.23,499.8,25.11,121.26,22.0,5619,14.1,1
900,30.480000000000008,1954,20.23,438.3,25.11,121.26,-160.0,5619,14.1,1
901,33.97400000000001,1324,21.65,283.2,24.98,121.03,-31.0,6014,14.1,4
902,39.4,2438,19.02,492.8,24.107,120.44,4.63,138550,16.2,2
903,39.4,1234,19.02,246.4,24.107,120.44,4.63,277100,16.2,2
904,37.9,472,19.02,99.2,24.08,120.5,1.76,554200,17.1,2
905,30.73800000000001,2245,19.84,499.8,25.11,121.26,22.0,5511,15.2,1
906,30.85600000000001,1903,19.84,438.3,25.11,121.26,-160.0,5511,15.2,1
907,35.973,2215,20.94,498.6,25.03,121.08,-95.0,5817,15.5,1
908,35.88,1244,20.94,283.2,24.98,121.03,-31.0,5817,15.7,4
909,46.2,2539,20.97,492.8,24.107,120.44,4.63,145546,18.1,2
910,46.2,1281,20.97,246.4,24.107,120.44,4.63,291092,18.1,2
911,41.3,501,20.97,99.2,24.08,120.5,1.76,582183,18.7,2
912,31.351000000000003,2233,20.58,499.8,25.11,121.26,22.0,5717,17.9,1
913,31.515,1887,20.58,438.3,25.11,121.26,-160.0,5717,17.9,1
914,35.02,2231,21.79,498.6,25.03,121.08,-95.0,6053,18.3,1
915,34.54299999999999,1299,21.79,283.2,24.98,121.03,-31.0,6053,18.7,4
916,46.2,2506,21.18,492.8,24.107,120.44,4.63,144367,20.1,2
917,46.2,1266,21.18,246.4,24.107,120.44,4.63,288733,20.1,2
918,44.9,497,21.18,99.2,24.08,120.5,1.76,577467,20.5,2
919,30.35100000000001,2228,19.95,498.6,25.03,121.08,-95.0,5542,17.6,1
920,31.361,1263,19.95,283.2,24.98,121.03,-31.0,5542,18.5,4
921,31.9,2182,18.07,492.8,24.107,120.44,4.63,124254,18.6,2
922,31.9,1103,18.07,246.4,24.107,120.44,4.63,250233,18.6,2
923,33.763999999999996,2256,20.29,499.8,25.11,121.26,22.0,5636,19.2,1
924,34.53999999999999,1919,20.29,438.3,25.11,121.26,-160.0,5636,19.2,1
925,32.4,469,18.07,99.2,24.08,120.5,1.76,497017,19.3,2
926,22.8,904,18.35,492.8,24.107,120.44,4.63,47817,17.7,2
927,22.8,455,18.35,246.4,24.107,120.44,4.63,95633,17.7,2
928,35.199000000000005,1928,12.28,498.6,25.03,121.08,-95.0,3411,18.4,1
929,31.4,412,18.35,99.2,24.08,120.5,1.76,191267,18.7,2
930,31.183000000000003,999,12.28,283.2,24.98,121.03,-31.0,3411,19.1,4
931,34.25599999999999,2293,20.33,499.8,25.11,121.26,22.0,5647,22.1,1
932,35.728999999999985,1894,20.33,438.3,25.11,121.26,-160.0,5647,22.1,1
933,32.83800000000001,1550,12.59,498.6,25.03,121.08,-95.0,3497,17.4,1
934,32.575,855,12.59,283.2,24.98,121.03,-31.0,3497,17.7,4
935,33.8,2041,19.67,492.8,24.107,120.44,4.63,120479,18.9,2
936,33.8,1029,19.67,246.4,24.107,120.44,4.63,240958,18.9,2
937,32.34299999999999,1324,13.2,499.8,25.11,121.26,22.0,3667,19.8,1
938,30.508999999999993,1057,13.2,438.3,25.11,121.26,-160.0,3667,19.8,1
939,41.2,449,19.67,99.2,24.08,120.5,1.76,481917,20.2,2
940,27.67000000000001,893,8.91,498.6,25.03,121.08,-95.0,2475,16.5,1
941,27.690000000000012,589,8.91,283.2,24.98,121.03,-31.0,2475,17.2,4
942,25.70699999999999,852,6.85,499.8,25.11,121.26,22.0,1903,17.6,1
943,24.213,663,6.85,438.3,25.11,121.26,-160.0,1903,17.6,1
944,36.1,1980,16.87,492.8,24.107,120.44,4.63,115429,18.9,2
945,36.1,1002,16.87,246.4,24.107,120.44,4.63,230858,18.9,2
946,43.6,407,16.87,99.2,24.08,120.5,1.76,461717,20.6,2
947,17.342,192,2.28,283.2,24.98,121.03,-31.0,633,14.7,4
948,17.347999999999992,264,2.28,498.6,25.03,121.08,-95.0,633,14.9,1
949,19.857,262,2.04,499.8,25.11,121.26,22.0,567,15.6,1
950,19.961,214,2.04,438.3,25.11,121.26,-160.0,567,15.6,1
951,30.4,1605,14.54,492.8,24.107,120.44,4.63,91017,17.2,2
952,30.4,809,14.54,246.4,24.107,120.44,4.63,181492,17.2,2
953,27.9,368,14.54,99.2,24.08,120.5,1.76,364067,17.8,2
954,23.163,811,6.49,498.6,25.03,121.08,-95.0,1803,15.7,1
955,22.983,477,6.49,283.2,24.98,121.03,-31.0,1803,15.9,4
956,21.165000000000017,766,5.99,499.8,25.11,121.26,22.0,1664,16.3,1
957,21.210000000000015,616,5.99,438.3,25.11,121.26,-160.0,1664,16.3,1
958,30.4,2273,19.36,492.8,24.107,120.44,4.63,130788,18.1,2
959,30.4,1144,19.36,246.4,24.107,120.44,4.63,261583,18.1,2
960,35.0,459,19.36,99.2,24.08,120.5,1.76,523150,19.1,2
961,33.04399999999999,1599,15.29,498.6,25.03,121.08,-95.0,4247,19.4,1
962,31.87099999999998,972,15.29,283.2,24.98,121.03,-31.0,4247,19.7,4
963,34.07899999999998,1656,14.7,499.8,25.11,121.26,22.0,4083,20.0,1
964,33.30699999999999,1371,14.7,438.3,25.11,121.26,-160.0,4083,20.0,1
965,41.4,2119,18.89,492.8,24.107,120.44,4.63,126004,21.4,2
966,41.4,1068,18.89,246.4,24.107,120.44,4.63,252008,21.4,2
967,44.0,434,18.89,99.2,24.08,120.5,1.76,504017,22.3,2
968,17.734000000000005,274,4.51,283.2,24.98,121.03,-31.0,1253,14.4,4
969,17.85000000000001,407,4.51,498.6,25.03,121.08,-95.0,1253,14.5,1
970,17.24999999999999,333,2.34,499.8,25.11,121.26,22.0,650,15.0,1
971,17.347999999999992,262,2.34,438.3,25.11,121.26,-160.0,650,15.0,1
972,27.3,2156,17.36,492.8,24.107,120.44,4.63,123650,17.8,2
973,27.3,1092,17.36,246.4,24.107,120.44,4.63,247300,17.8,2
974,25.5,451,17.36,99.2,24.08,120.5,1.76,494600,18.5,2
975,21.119000000000018,750,5.31,498.6,25.03,121.08,-95.0,1475,16.5,1
976,20.901000000000018,415,5.31,283.2,24.98,121.03,-31.0,1475,16.5,4
977,20.9,794,5.76,492.8,24.107,120.44,4.63,44063,17.0,2
978,20.9,401,5.76,246.4,24.107,120.44,4.63,88150,17.0,2
979,21.51300000000002,684,4.42,499.8,25.11,121.26,22.0,1228,17.2,1
980,21.30200000000002,555,4.42,438.3,25.11,121.26,-160.0,1228,17.2,1
981,22.9,167,5.76,99.2,24.08,120.5,1.76,176250,17.4,2
982,20.472000000000012,600,5.52,498.6,25.03,121.08,-95.0,1533,15.6,1
983,20.360000000000007,384,5.52,283.2,24.98,121.03,-31.0,1533,15.9,4
984,23.77400000000001,639,6.07,499.8,25.11,121.26,22.0,1686,16.6,1
985,23.607000000000006,517,6.07,438.3,25.11,121.26,-160.0,1686,16.6,1
986,44.9,1252,13.79,492.8,24.107,120.44,4.63,62004,18.3,2
987,44.9,630,13.79,246.4,24.107,120.44,4.63,125592,18.3,2
988,47.3,293,13.79,99.2,24.08,120.5,1.76,248017,19.3,2
989,32.89100000000002,1302,11.01,498.6,25.03,121.08,-95.0,3058,18.7,1
990,34.8,1697,13.41,492.8,24.107,120.44,4.63,92646,19.2,2
991,34.8,854,13.41,246.4,24.107,120.44,4.63,185292,19.2,2
992,29.26000000000001,741,11.01,283.2,24.98,121.03,-31.0,3058,19.2,4
993,35.6,316,13.41,99.2,24.08,120.5,1.76,370583,20.6,2
994,32.61099999999999,1466,13.09,499.8,25.11,121.26,22.0,3636,20.6,1
995,31.155999999999995,1216,13.09,438.3,25.11,121.26,-160.0,3636,20.6,1
996,20.077,172,2.01,283.2,24.98,121.03,-31.0,558,15.9,4
997,20.103999999999996,295,2.01,498.6,25.03,121.08,-95.0,558,16.1,1
998,20.405,326,2.15,499.8,25.11,121.26,22.0,597,16.9,1
999,20.62900000000001,265,2.15,438.3,25.11,121.26,-160.0,597,16.9,1
1000,27.5,1708,16.23,492.8,24.107,120.44,4.63,95679,18.7,2
1001,27.5,861,16.23,246.4,24.107,120.44,4.63,191475,18.7,2
1002,52.0,368,16.23,99.2,24.08,120.5,1.76,382717,19.9,2
1003,17.294999999999995,138,2.08,283.2,24.98,121.03,-31.0,578,15.0,4
1004,17.31199999999999,255,2.08,498.6,25.03,121.08,-95.0,578,15.2,1
1005,20.269,285,1.52,499.8,25.11,121.26,22.0,422,16.3,1
1006,20.38,231,1.52,438.3,25.11,121.26,-160.0,422,16.3,1
1007,30.3,2829,13.59,492.8,24.107,120.44,4.63,4,17.1,2
1008,30.3,109,13.59,246.4,24.107,120.44,4.63,8,17.1,2
1009,37.1,736,13.59,99.2,24.08,120.5,1.76,17,17.5,2
1010,24.054000000000006,720,6.29,498.6,25.03,121.08,-95.0,1747,16.7,1
1011,23.88600000000001,469,6.29,283.2,24.98,121.03,-31.0,1747,16.7,4
1012,21.546000000000017,515,3.24,499.8,25.11,121.26,22.0,900,17.4,1
1013,21.177000000000017,416,3.24,438.3,25.11,121.26,-160.0,900,17.4,1
1014,30.3,1313,18.84,246.4,24.107,120.44,4.63,8,18.0,2
1015,31.88500000000001,1365,11.84,498.6,25.03,121.08,-95.0,3289,17.1,1
1016,33.282,847,11.84,283.2,24.98,121.03,-31.0,3289,17.5,4
1017,30.3,1868,18.83,492.8,24.107,120.44,4.63,104192,18.1,2
1018,30.3,940,18.83,246.4,24.107,120.44,4.63,208392,18.1,2
1019,30.606000000000023,1207,8.96,499.8,25.11,121.26,22.0,2489,18.5,1
1020,29.388000000000023,1004,8.96,438.3,25.11,121.26,-160.0,2489,18.5,1
1021,37.1,409,18.83,99.2,24.08,120.5,1.76,416767,18.9,2
1022,31.424999999999983,1999,20.21,498.6,25.03,121.08,-95.0,5614,18.4,1
1023,32.2,2611,20.33,492.8,24.107,120.44,4.63,236067,19.0,2
1024,32.2,1311,20.33,246.4,24.107,120.44,4.63,472142,19.0,2
1025,31.677999999999997,1275,20.21,283.2,24.98,121.03,-31.0,5614,19.0,4
1026,32.552999999999976,1661,18.78,499.8,25.11,121.26,22.0,5217,19.6,1
1027,32.90199999999998,1390,18.78,438.3,25.11,121.26,-160.0,5217,19.6,1
1028,33.5,540,20.33,99.2,24.08,120.5,1.76,944267,19.8,2
1029,30.771000000000004,1673,15.69,498.6,25.03,121.08,-95.0,4358,17.2,1
1030,30.901,1001,15.69,283.2,24.98,121.03,-31.0,4358,17.6,4
1031,33.1,2265,20.07,492.8,24.107,120.44,4.63,126804,18.1,2
1032,33.1,1140,20.07,246.4,24.107,120.44,4.63,253608,18.1,2
1033,32.47699999999999,2057,18.37,499.8,25.11,121.26,22.0,5103,19.2,1
1034,32.90199999999999,1784,18.37,438.3,25.11,121.26,-160.0,5103,19.2,1
1035,36.9,487,20.07,99.2,24.08,120.5,1.76,507217,19.7,2
1036,30.155999999999995,1597,17.28,498.6,25.03,121.08,-95.0,4800,18.1,1
1037,31.421000000000006,1491,14.9,499.8,25.11,121.26,22.0,4139,18.8,1
1038,31.655000000000005,1226,14.9,438.3,25.11,121.26,-160.0,4139,18.8,1
1039,30.00999999999999,1058,17.28,283.2,24.98,121.03,-31.0,4800,18.9,4
1040,35.0,2418,21.24,492.8,24.107,120.44,4.63,68538,19.3,2
1041,35.0,1213,21.24,246.4,24.107,120.44,4.63,137075,19.3,2
1042,37.8,503,21.24,99.2,24.08,120.5,1.76,274150,21.2,2
1043,29.806999999999988,2252,20.57,498.6,25.03,121.08,-95.0,5714,17.7,1
1044,31.502999999999982,1295,20.57,283.2,24.98,121.03,-31.0,5714,18.2,4
1045,31.7,2415,20.09,492.8,24.107,120.44,4.63,71475,18.7,2
1046,31.7,1211,20.09,246.4,24.107,120.44,4.63,142950,18.7,2
1047,31.353999999999978,2234,20.01,499.8,25.11,121.26,22.0,5558,18.9,1
1048,31.578999999999983,1915,20.01,438.3,25.11,121.26,-160.0,5558,18.9,1
1049,34.3,485,20.09,99.2,24.08,120.5,1.76,285900,19.6,2
1050,32.91599999999999,2492,23.58,498.6,25.03,121.08,-95.0,6550,18.6,1
1051,32.1,2723,22.88,492.8,24.107,120.44,4.63,77013,19.1,2
1052,32.1,1369,22.88,246.4,24.107,120.44,4.63,154025,19.1,2
1053,34.52499999999996,1451,23.58,283.2,24.98,121.03,-31.0,6550,19.6,4
1054,39.0,543,22.88,99.2,24.08,120.5,1.76,308050,19.9,2
1055,35.12399999999998,2502,22.18,499.8,25.11,121.26,22.0,6161,20.7,1
1056,35.247999999999976,2132,22.18,438.3,25.11,121.26,-160.0,6161,20.7,1
1057,33.29799999999999,2348,22.44,498.6,25.03,121.08,-95.0,6233,18.0,1
1058,32.971999999999994,1372,22.44,283.2,24.98,121.03,-31.0,6233,18.4,4
1059,43.3,2521,21.16,492.8,24.107,120.44,4.63,86188,19.1,2
1060,43.3,1268,21.16,246.4,24.107,120.44,4.63,172375,19.1,2
1061,34.34499999999996,2355,21.04,499.8,25.11,121.26,22.0,5844,20.1,1
1062,35.37299999999996,2030,21.04,438.3,25.11,121.26,-160.0,5844,20.1,1
1063,48.2,511,21.16,99.2,24.08,120.5,1.76,344750,20.4,2
1064,35.53599999999998,2386,23.76,498.6,25.03,121.08,-95.0,6600,20.8,1
1065,34.66999999999998,2466,22.49,499.8,25.11,121.26,22.0,6247,21.1,1
1066,35.62499999999997,2107,22.49,438.3,25.11,121.26,-160.0,6247,21.1,1
1067,36.22699999999998,1389,23.76,283.2,24.98,121.03,-31.0,6600,21.1,4
1068,40.9,2700,23.54,492.8,24.107,120.44,4.63,159958,22.2,2
1069,40.9,1355,23.54,246.4,24.107,120.44,4.63,319917,22.2,2
1070,45.5,536,23.54,99.2,24.08,120.5,1.76,639833,23.5,2
1071,23.681999999999995,667,6.09,498.6,25.03,121.08,-95.0,1692,17.8,1
1072,22.831999999999997,465,6.09,283.2,24.98,121.03,-31.0,1692,18.3,4
1073,23.769999999999996,732,6.17,499.8,25.11,121.26,22.0,1714,18.5,1
1074,22.976999999999997,592,6.17,438.3,25.11,121.26,-160.0,1714,18.5,1
1075,33.6,2018,21.06,492.8,24.107,120.44,4.63,91588,20.3,2
1076,33.6,1016,21.06,246.4,24.107,120.44,4.63,183175,20.3,2
1077,37.7,490,21.06,99.2,24.08,120.5,1.76,366350,22.1,2
1078,24.130000000000006,720,7.02,498.6,25.03,121.08,-95.0,1950,17.2,1
1079,23.444000000000003,535,7.02,283.2,24.98,121.03,-31.0,1950,17.8,4
1080,25.629999999999992,937,7.29,499.8,25.11,121.26,22.0,2025,18.1,1
1081,24.087999999999997,729,7.29,438.3,25.11,121.26,-160.0,2025,18.1,1
1082,33.95,1431,11.64,498.6,25.03,121.08,-95.0,3233,18.9,1
1083,30.426999999999985,865,11.64,283.2,24.98,121.03,-31.0,3233,19.5,4
1084,32.61699999999999,1408,12.63,499.8,25.11,121.26,22.0,3508,20.3,1
1085,30.27499999999999,1087,12.63,438.3,25.11,121.26,-160.0,3508,20.3,1
1086,33.771000000000015,1634,14.3,498.6,25.03,121.08,-95.0,3972,18.3,1
1087,32.50400000000001,949,14.3,283.2,24.98,121.03,-31.0,3972,18.9,4
1088,33.948,1655,14.09,499.8,25.11,121.26,22.0,3914,19.4,1
1089,33.355000000000004,1289,14.09,438.3,25.11,121.26,-160.0,3914,19.4,1
1090,41.2,1962,19.08,492.8,24.107,120.44,4.63,110233,21.7,2
1091,41.2,991,19.08,246.4,24.107,120.44,4.63,220467,21.7,2
1092,48.4,438,19.08,99.2,24.08,120.5,1.76,440933,23.2,2
1093,16.681999999999988,249,3.48,283.2,24.98,121.03,-31.0,967,14.9,4
1094,16.68999999999999,364,3.48,498.6,25.03,121.08,-95.0,967,15.0,1
1095,18.393999999999984,249,2.04,499.8,25.11,121.26,22.0,567,15.4,1
1096,18.50999999999999,183,2.04,438.3,25.11,121.26,-160.0,567,15.4,1
1097,29.9,2139,18.86,492.8,24.107,120.44,4.63,122933,18.0,2
1098,29.9,1074,18.86,246.4,24.107,120.44,4.63,245867,18.0,2
1099,30.2,454,18.86,99.2,24.08,120.5,1.76,491733,18.6,2
1100,16.564999999999998,81,1.02,283.2,24.98,121.03,-31.0,283,12.0,4
1101,16.559999999999995,111,1.02,498.6,25.03,121.08,-95.0,283,12.6,1
1102,16.517999999999986,107,0.68,499.8,25.11,121.26,22.0,189,12.7,1
1103,16.559999999999995,77,0.68,438.3,25.11,121.26,-160.0,189,12.7,1
1104,15.6,358,3.11,492.8,24.107,120.44,4.63,16967,14.2,2
1105,15.6,181,3.11,246.4,24.107,120.44,4.63,33925,14.2,2
1106,16.4,80,3.11,99.2,24.08,120.5,1.76,67867,14.5,2
1107,19.157999999999994,219,2.7,283.2,24.98,121.03,-31.0,750,15.7,4
1108,19.14799999999999,355,2.7,498.6,25.03,121.08,-95.0,750,16.1,1
1109,28.4,907,8.88,492.8,24.107,120.44,4.63,46700,17.1,2
1110,28.4,456,8.88,246.4,24.107,120.44,4.63,93400,17.1,2
1111,20.046999999999986,355,2.75,499.8,25.11,121.26,22.0,764,17.4,1
1112,19.84399999999999,255,2.75,438.3,25.11,121.26,-160.0,764,17.4,1
1113,30.0,210,8.88,99.2,24.08,120.5,1.76,186800,17.6,2
1114,17.651000000000007,465,5.48,283.2,24.98,121.03,-31.0,1522,15.1,4
1115,18.526999999999997,846,4.32,499.8,25.11,121.26,22.0,1200,15.3,1
1116,18.18700000000001,677,4.32,438.3,25.11,121.26,-160.0,1200,15.3,1
1117,19.808999999999997,856,5.48,498.6,25.03,121.08,-95.0,1522,15.4,1
1118,18.8,671,5.06,492.8,24.107,120.44,4.63,74771,17.8,2
1119,18.8,339,5.06,246.4,24.107,120.44,4.63,157417,17.8,2
1120,20.3,136,5.06,99.2,24.08,120.5,1.76,299083,17.8,2
1121,28.471,752,16.65,499.8,25.11,121.26,22.0,4625,15.5,1
1122,28.512999999999998,608,16.65,438.3,25.11,121.26,-160.0,4625,15.5,1
1123,29.873999999999995,1222,16.26,498.6,25.03,121.08,-95.0,4517,15.8,1
1124,29.267999999999994,863,16.26,283.2,24.98,121.03,-31.0,4517,16.4,4
1125,33.5,3025,25.37,492.8,24.107,120.44,4.63,166646,18.6,2
1126,33.5,1523,25.37,246.4,24.107,120.44,4.63,333292,18.6,2
1127,32.5,600,25.37,99.2,24.08,120.5,1.76,666583,18.9,2
1128,30.778000000000016,1551,19.08,498.6,25.03,121.08,-95.0,5300,18.3,1
1129,34.992999999999995,1690,22.8,499.8,25.11,121.26,22.0,6333,19.2,1
1130,35.41399999999999,1408,22.8,438.3,25.11,121.26,-160.0,6333,19.2,1
1131,33.73500000000001,1111,19.08,283.2,24.98,121.03,-31.0,5300,19.2,4
1132,40.4,2538,21.37,492.8,24.107,120.44,4.63,145867,20.0,2
1133,40.4,1281,21.37,246.4,24.107,120.44,4.63,286700,20.0,2
1134,42.0,501,21.37,99.2,24.08,120.5,1.76,583467,20.9,2
1135,35.088999999999984,2326,21.74,498.6,25.03,121.08,-95.0,6039,20.7,1
1136,36.062999999999974,1341,21.74,283.2,24.98,121.03,-31.0,6039,21.2,4
1137,35.30299999999997,2413,21.59,499.8,25.11,121.26,22.0,5997,22.5,1
1138,35.75699999999997,2031,21.59,438.3,25.11,121.26,-160.0,5997,22.5,1
1139,47.7,2516,21.59,492.8,24.107,120.44,4.63,82317,22.8,2
1140,47.7,1264,21.59,246.4,24.107,120.44,4.63,164625,22.8,2
1141,48.2,517,21.59,99.2,24.08,120.5,1.76,329267,23.5,2
1142,34.14499999999997,2053,19.32,498.6,25.03,121.08,-95.0,5367,22.6,1
1143,35.49399999999997,1229,19.32,283.2,24.98,121.03,-31.0,5367,22.9,4
1144,36.09799999999996,1991,17.29,499.8,25.11,121.26,22.0,4803,23.4,1
1145,36.68399999999998,1655,17.29,438.3,25.11,121.26,-160.0,4803,23.4,1
1146,49.0,2439,20.96,492.8,24.107,120.44,4.63,139829,25.2,2
1147,49.0,1224,20.96,246.4,24.107,120.44,4.63,279650,25.2,2
1148,50.2,494,20.96,99.2,24.08,120.5,1.76,559317,25.8,2
1149,33.478999999999985,1661,15.03,498.6,25.03,121.08,-95.0,4175,21.2,1
1150,31.65999999999999,960,15.03,283.2,24.98,121.03,-31.0,4175,21.5,4
1151,33.56799999999998,1558,16.21,499.8,25.11,121.26,22.0,4503,21.9,1
1152,32.64299999999999,1292,16.21,438.3,25.11,121.26,-160.0,4503,21.9,1
1153,46.6,2237,19.86,492.8,24.107,120.44,4.63,127229,24.1,2
1154,46.6,1124,19.86,246.4,24.107,120.44,4.63,254450,24.1,2
1155,48.9,451,19.86,99.2,24.08,120.5,1.76,508917,25.2,2
1156,45.68700000000002,1388,12.03,498.6,25.03,121.08,-95.0,3342,23.8,1
1157,33.791,771,12.03,283.2,24.98,121.03,-31.0,3342,24.0,4
1158,45.58900000000003,1166,12.09,499.8,25.11,121.26,22.0,3358,24.4,1
1159,33.883,958,12.09,438.3,25.11,121.26,-160.0,3358,24.4,1
1160,39.0,1088,11.93,492.8,24.107,120.44,4.63,48804,26.2,2
1161,39.0,548,11.93,246.4,24.107,120.44,4.63,115033,26.2,2
1162,40.5,262,11.93,99.2,24.08,120.5,1.76,195217,26.6,2
1163,32.03400000000001,1042,9.35,498.6,25.03,121.08,-95.0,2597,22.4,1
1164,31.97499999999998,1024,7.25,499.8,25.11,121.26,22.0,2014,22.5,1
1165,25.33499999999999,849,7.25,438.3,25.11,121.26,-160.0,2014,22.5,1
1166,27.347000000000012,722,9.35,283.2,24.98,121.03,-31.0,2597,22.9,4
1167,26.7,2155,19.85,492.8,24.107,120.44,4.63,51692,25.8,2
1168,26.7,1083,19.85,246.4,24.107,120.44,4.63,103275,25.8,2
1169,49.8,433,19.85,99.2,24.08,120.5,1.76,206767,26.0,2
1170,43.271000000000015,1458,13.17,498.6,25.03,121.08,-95.0,3658,24.4,1
1171,31.141000000000012,948,13.17,283.2,24.98,121.03,-31.0,3658,24.5,4
1172,44.46000000000001,1457,12.73,499.8,25.11,121.26,22.0,3536,25.5,1
1173,32.21100000000001,1166,12.73,438.3,25.11,121.26,-160.0,3536,25.5,1
1174,26.7,1017,8.92,492.8,24.107,120.44,4.63,57529,26.1,2
1175,26.7,511,8.92,246.4,24.107,120.44,4.63,115058,26.1,2
1176,30.5,219,8.92,99.2,24.08,120.5,1.76,230117,26.1,2
1177,39.60300000000001,1577,14.62,498.6,25.03,121.08,-95.0,4061,24.2,1
1178,35.977999999999994,1121,14.62,283.2,24.98,121.03,-31.0,4061,24.3,4
1179,34.880999999999965,2053,18.42,499.8,25.11,121.26,22.0,5117,25.0,1
1180,36.45499999999998,1696,18.42,438.3,25.11,121.26,-160.0,5117,25.0,1
1181,26.7,2499,22.68,492.8,24.107,120.44,4.63,31692,25.9,2
1182,26.7,815,22.68,246.4,24.107,120.44,4.63,63383,25.9,2
1183,56.0,335,22.68,99.2,24.08,120.5,1.76,126767,26.1,2
1184,32.86699999999997,2048,18.61,498.6,25.03,121.08,-95.0,5169,22.9,1
1185,33.86999999999997,1201,18.61,283.2,24.98,121.03,-31.0,5169,23.2,4
1186,36.16399999999997,2066,16.69,499.8,25.11,121.26,22.0,4636,23.9,1
1187,36.79399999999999,1694,16.69,438.3,25.11,121.26,-160.0,4636,23.9,1
1188,26.7,2275,19.83,492.8,24.107,120.44,4.63,57529,24.8,2
1189,26.7,1581,19.83,246.4,24.107,120.44,4.63,115058,24.8,2
1190,44.7,654,19.83,99.2,24.08,120.5,1.76,230117,25.5,2
1191,29.37900000000002,813,9.61,498.6,25.03,121.08,-95.0,2669,18.9,1
1192,28.12200000000001,662,9.61,283.2,24.98,121.03,-31.0,2669,19.1,4
1193,23.765000000000008,665,4.31,499.8,25.11,121.26,22.0,1197,19.3,1
1194,21.573000000000008,531,4.31,438.3,25.11,121.26,-160.0,1197,19.3,1
1195,26.7,2204,19.1,492.8,24.107,120.44,4.63,47238,22.7,2
1196,26.7,1108,19.1,246.4,24.107,120.44,4.63,94475,22.7,2
1197,38.7,461,19.1,99.2,24.08,120.5,1.76,188950,23.2,2
1198,33.659,2581,22.89,498.6,25.03,121.08,-95.0,6358,16.9,1
1199,32.87200000000001,1519,22.89,283.2,24.98,121.03,-31.0,6358,17.3,4
1200,33.549,2581,22.26,499.8,25.11,121.26,22.0,6183,17.4,1
1201,32.849000000000004,2141,22.26,438.3,25.11,121.26,-160.0,6183,17.4,1
1202,32.9,2434,21.34,492.8,24.107,120.44,4.63,136625,20.2,2
1203,33.0,1223,21.34,246.4,24.107,120.44,4.63,273250,20.2,2
1204,36.8,510,21.34,99.2,24.08,120.5,1.76,546500,20.5,2
1205,33.99199999999999,2535,22.37,498.6,25.03,121.08,-95.0,6214,18.3,1
1206,30.20300000000001,2004,18.33,499.8,25.11,121.26,22.0,5092,18.7,1
1207,30.389000000000006,1618,18.33,438.3,25.11,121.26,-160.0,5092,18.7,1
1208,33.010999999999996,1445,22.37,283.2,24.98,121.03,-31.0,6214,18.7,4
1209,34.3,2708,23.78,492.8,24.107,120.44,4.63,160388,20.7,2
1210,34.3,1359,23.78,246.4,24.107,120.44,4.63,320775,20.7,2
1211,38.3,542,23.78,99.2,24.08,120.5,1.76,641550,20.8,2
1212,35.69,2573,22.41,498.6,25.03,121.08,-95.0,6225,19.8,1
1213,34.54899999999997,1458,22.41,283.2,24.98,121.03,-31.0,6225,20.2,4
1214,31.8,307,11.45,99.2,24.08,120.5,1.76,230667,20.9,2
1215,31.6,1665,11.45,492.8,24.107,120.44,4.63,57667,21.1,2
1216,31.6,834,11.45,246.4,24.107,120.44,4.63,115333,21.1,2
1217,34.78999999999998,2720,23.04,499.8,25.11,121.26,22.0,6400,21.3,1
1218,34.948999999999984,2286,23.04,438.3,25.11,121.26,-160.0,6400,21.3,1
1219,19.952999999999985,260,4.08,283.2,24.98,121.03,-31.0,1133,18.0,4
1220,20.701999999999988,460,4.08,498.6,25.03,121.08,-95.0,1133,18.3,1
